epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,3949.58,1.32193,1.89023,1.36616,0.5095,0.3704,0.38384,0.26133,1.22572,1.53261,1.35743,0.0097855,0.0097855,0.0097855
15,4229.96,1.31148,1.85958,1.35391,0.54055,0.37442,0.39388,0.26921,1.21593,1.50409,1.34267,0.009769,0.009769,0.009769
16,4510.39,1.30692,1.8362,1.34686,0.52748,0.3853,0.40474,0.27777,1.20496,1.46704,1.32912,0.0097525,0.0097525,0.0097525
17,4790.84,1.30192,1.81053,1.33732,0.52842,0.39697,0.41579,0.28608,1.18983,1.44459,1.31512,0.009736,0.009736,0.009736
18,5071.34,1.28638,1.79057,1.32856,0.55167,0.40492,0.4272,0.29599,1.17867,1.41175,1.30574,0.0097195,0.0097195,0.0097195
19,5351.66,1.27955,1.76171,1.32299,0.55449,0.40632,0.4329,0.30077,1.16304,1.39658,1.28975,0.009703,0.009703,0.009703
20,5631.63,1.28129,1.75457,1.31986,0.5664,0.41413,0.442,0.30812,1.1644,1.37721,1.28685,0.0096865,0.0096865,0.0096865
21,5911.66,1.27299,1.73881,1.31462,0.57759,0.4189,0.44963,0.31375,1.15214,1.36323,1.27901,0.00967,0.00967,0.00967
22,6192.24,1.26803,1.72927,1.30807,0.56355,0.42887,0.45462,0.31814,1.14547,1.34504,1.27194,0.0096535,0.0096535,0.0096535
23,6472.59,1.26308,1.72303,1.30591,0.5736,0.4297,0.45998,0.32254,1.13702,1.33308,1.2643,0.009637,0.009637,0.009637
24,6753.57,1.2559,1.69056,1.29536,0.5806,0.43169,0.46338,0.32572,1.1307,1.32366,1.25882,0.0096205,0.0096205,0.0096205
25,7035.38,1.25991,1.68636,1.29524,0.58512,0.43617,0.46769,0.32941,1.12805,1.31326,1.25374,0.009604,0.009604,0.009604
26,7316.57,1.25384,1.67364,1.2895,0.59113,0.43379,0.47281,0.33273,1.12638,1.30019,1.25106,0.0095875,0.0095875,0.0095875
27,7596.73,1.2568,1.67432,1.28887,0.59623,0.43841,0.47558,0.33538,1.12013,1.29316,1.24625,0.009571,0.009571,0.009571
28,7876.91,1.24886,1.65772,1.28659,0.60917,0.43663,0.47926,0.33841,1.1176,1.28437,1.24425,0.0095545,0.0095545,0.0095545
29,8157.05,1.24315,1.64184,1.2828,0.58965,0.44744,0.48159,0.34113,1.11398,1.27741,1.24001,0.009538,0.009538,0.009538
30,8437.37,1.24143,1.64154,1.27729,0.58367,0.45594,0.48484,0.34319,1.10948,1.27107,1.23565,0.0095215,0.0095215,0.0095215
31,8717.15,1.24054,1.6383,1.27793,0.59321,0.45321,0.48669,0.34525,1.10672,1.26588,1.23241,0.009505,0.009505,0.009505
32,8998.04,1.23453,1.62763,1.27642,0.5855,0.4577,0.48784,0.3461,1.10474,1.26078,1.23012,0.0094885,0.0094885,0.0094885
33,9278.3,1.23754,1.6182,1.27162,0.59964,0.44888,0.48922,0.3474,1.10286,1.25722,1.22817,0.009472,0.009472,0.009472
34,9559.01,1.23238,1.61759,1.26707,0.58555,0.46045,0.49106,0.34925,1.1016,1.25282,1.22651,0.0094555,0.0094555,0.0094555
35,9839.75,1.23424,1.61346,1.26888,0.58306,0.46495,0.49217,0.3498,1.1,1.24855,1.22519,0.009439,0.009439,0.009439
36,10121.1,1.22393,1.5957,1.26407,0.58709,0.4642,0.49367,0.35105,1.09831,1.24497,1.22336,0.0094225,0.0094225,0.0094225
37,10402.3,1.22826,1.59377,1.26631,0.58588,0.4644,0.49439,0.35212,1.09766,1.2415,1.22253,0.009406,0.009406,0.009406
38,10682,1.22597,1.58603,1.26135,0.59254,0.46161,0.49543,0.3529,1.09721,1.239,1.22155,0.0093895,0.0093895,0.0093895
39,10962.4,1.22326,1.58498,1.25776,0.59429,0.46272,0.49596,0.3537,1.09674,1.23695,1.22061,0.009373,0.009373,0.009373
40,11243.3,1.22166,1.57271,1.2569,0.602,0.46008,0.49676,0.35437,1.09589,1.23527,1.21956,0.0093565,0.0093565,0.0093565
41,11523.7,1.21967,1.57611,1.255,0.60574,0.45859,0.49731,0.355,1.09546,1.23381,1.21898,0.00934,0.00934,0.00934
42,11804.2,1.22231,1.57336,1.25539,0.60693,0.45945,0.49797,0.35558,1.09504,1.23273,1.21843,0.0093235,0.0093235,0.0093235
43,12084.2,1.21826,1.56408,1.25354,0.61182,0.45858,0.49858,0.35585,1.09455,1.23127,1.21782,0.009307,0.009307,0.009307
44,12364.6,1.2062,1.55599,1.24843,0.60973,0.46024,0.49885,0.3559,1.09395,1.23016,1.21695,0.0092905,0.0092905,0.0092905
45,12645,1.21394,1.561,1.24918,0.61079,0.45864,0.49914,0.35638,1.09339,1.22925,1.21622,0.009274,0.009274,0.009274
46,12925.3,1.21467,1.54935,1.2485,0.61088,0.45931,0.49992,0.35687,1.09326,1.2288,1.21588,0.0092575,0.0092575,0.0092575
47,13205.7,1.21456,1.5524,1.24985,0.6083,0.4613,0.50042,0.35733,1.09276,1.22852,1.21539,0.009241,0.009241,0.009241
48,13486.2,1.20533,1.53584,1.24323,0.60883,0.46101,0.5007,0.35778,1.09262,1.22878,1.21516,0.0092245,0.0092245,0.0092245
49,13766.5,1.21111,1.54098,1.24712,0.61283,0.45992,0.50114,0.35821,1.09246,1.22848,1.21497,0.009208,0.009208,0.009208
50,14047.5,1.21189,1.54818,1.2496,0.61589,0.45983,0.50107,0.35827,1.09218,1.22882,1.21464,0.0091915,0.0091915,0.0091915
51,14327.9,1.21068,1.54816,1.24812,0.6164,0.46079,0.50147,0.35841,1.09207,1.22876,1.21432,0.009175,0.009175,0.009175
52,14608.3,1.20845,1.53657,1.2435,0.61895,0.46002,0.5016,0.35854,1.09201,1.22937,1.21415,0.0091585,0.0091585,0.0091585
53,14888.7,1.20015,1.52754,1.24063,0.61723,0.46066,0.50226,0.35918,1.09183,1.22957,1.21392,0.009142,0.009142,0.009142
54,15169.6,1.20373,1.51824,1.23824,0.61674,0.46127,0.50234,0.359,1.09156,1.23054,1.21358,0.0091255,0.0091255,0.0091255
55,15449.8,1.1994,1.52156,1.23813,0.61705,0.46137,0.50256,0.35922,1.09139,1.23147,1.21339,0.009109,0.009109,0.009109
56,15730.9,1.1991,1.51359,1.23941,0.61799,0.46017,0.5028,0.35954,1.09136,1.23242,1.2132,0.0090925,0.0090925,0.0090925
57,16011.6,1.19888,1.51484,1.23872,0.61782,0.4593,0.50294,0.3596,1.09122,1.23339,1.21302,0.009076,0.009076,0.009076
58,16293.2,1.20082,1.51769,1.23883,0.61866,0.45869,0.50311,0.35968,1.0907,1.23458,1.21276,0.0090595,0.0090595,0.0090595
59,16574.7,1.19437,1.50552,1.23448,0.62036,0.45835,0.50293,0.35978,1.09041,1.23618,1.21259,0.009043,0.009043,0.009043
60,16856.2,1.19747,1.50776,1.23658,0.62214,0.45707,0.50286,0.35977,1.09037,1.23799,1.2126,0.0090265,0.0090265,0.0090265
61,17136.6,1.19149,1.50345,1.23194,0.61733,0.45904,0.5029,0.35971,1.09036,1.23969,1.21268,0.00901,0.00901,0.00901
62,17416.7,1.19026,1.49927,1.23294,0.61634,0.46053,0.50254,0.35944,1.09035,1.24134,1.21255,0.0089935,0.0089935,0.0089935
63,17696.9,1.19349,1.50026,1.23062,0.61505,0.4591,0.50176,0.35908,1.09005,1.24323,1.21238,0.008977,0.008977,0.008977
64,17977.1,1.19534,1.5025,1.23192,0.61474,0.45853,0.50159,0.35887,1.09005,1.24544,1.21238,0.0089605,0.0089605,0.0089605
65,18257.6,1.19247,1.48924,1.23,0.61541,0.45889,0.50142,0.35886,1.08999,1.24728,1.21238,0.008944,0.008944,0.008944
66,18538.1,1.19597,1.49438,1.2318,0.61613,0.45855,0.50131,0.35892,1.08997,1.24919,1.21243,0.0089275,0.0089275,0.0089275
67,18818.7,1.18641,1.48598,1.22533,0.60855,0.46218,0.50144,0.35909,1.08974,1.25059,1.2123,0.008911,0.008911,0.008911
68,19100,1.1871,1.49305,1.22896,0.60632,0.46285,0.5014,0.35911,1.08963,1.2524,1.21218,0.0088945,0.0088945,0.0088945
69,19380.7,1.18704,1.48571,1.22741,0.61016,0.46199,0.50165,0.35945,1.0892,1.25437,1.21198,0.008878,0.008878,0.008878
70,19662.1,1.18966,1.4841,1.22808,0.61333,0.45974,0.50163,0.35941,1.08899,1.25609,1.21181,0.0088615,0.0088615,0.0088615
71,19943.5,1.18558,1.47992,1.22515,0.61642,0.4577,0.50162,0.35947,1.08902,1.25817,1.21178,0.008845,0.008845,0.008845
72,20225.3,1.18545,1.48396,1.22557,0.61452,0.45854,0.50185,0.35978,1.08895,1.25944,1.21172,0.0088285,0.0088285,0.0088285
73,20506.8,1.18733,1.47899,1.22508,0.61696,0.45792,0.5013,0.35943,1.08876,1.2608,1.21167,0.008812,0.008812,0.008812
74,20788,1.18576,1.4717,1.22386,0.622,0.45734,0.5016,0.35956,1.08834,1.2612,1.21119,0.0087955,0.0087955,0.0087955
75,21068.6,1.18953,1.46988,1.22455,0.61924,0.45907,0.50228,0.36008,1.08788,1.26183,1.21072,0.008779,0.008779,0.008779
76,21349.8,1.18813,1.47194,1.22361,0.6228,0.45832,0.50198,0.36001,1.08734,1.26178,1.21024,0.0087625,0.0087625,0.0087625
77,21630.9,1.1852,1.4702,1.22309,0.62414,0.45848,0.503,0.36076,1.08715,1.26181,1.21002,0.008746,0.008746,0.008746
78,21911.5,1.1827,1.47191,1.22431,0.62457,0.45977,0.50295,0.36088,1.08677,1.26189,1.20959,0.0087295,0.0087295,0.0087295
79,22193,1.18111,1.46789,1.224,0.62537,0.46016,0.50371,0.36176,1.08653,1.26174,1.20935,0.008713,0.008713,0.008713
80,22475.6,1.17911,1.46165,1.22128,0.62624,0.46089,0.50406,0.36212,1.08615,1.2619,1.20895,0.0086965,0.0086965,0.0086965
81,22757.6,1.18589,1.47347,1.22218,0.62448,0.46139,0.50451,0.36267,1.08552,1.26081,1.20825,0.00868,0.00868,0.00868
82,23039.6,1.18004,1.46971,1.22175,0.62624,0.46123,0.50511,0.36322,1.08502,1.26032,1.20753,0.0086635,0.0086635,0.0086635
83,23320.2,1.18107,1.46707,1.22146,0.62561,0.46268,0.50569,0.36353,1.08463,1.25887,1.20709,0.008647,0.008647,0.008647
84,23601.6,1.18055,1.45296,1.21812,0.62488,0.46394,0.50616,0.364,1.08402,1.25783,1.20637,0.0086305,0.0086305,0.0086305
85,23882.7,1.18142,1.46182,1.22066,0.62597,0.46417,0.50667,0.36465,1.08318,1.25692,1.20555,0.008614,0.008614,0.008614
86,24163.5,1.18035,1.46031,1.22142,0.62615,0.46542,0.50724,0.36528,1.08239,1.25606,1.20472,0.0085975,0.0085975,0.0085975
87,24444.3,1.18297,1.45332,1.21922,0.62767,0.46569,0.50805,0.36617,1.08184,1.25487,1.20397,0.008581,0.008581,0.008581
88,24724.5,1.17961,1.46037,1.21926,0.62656,0.46721,0.50859,0.36661,1.08102,1.2537,1.20306,0.0085645,0.0085645,0.0085645
89,25005.1,1.1765,1.45069,1.21762,0.62945,0.46595,0.50945,0.3674,1.08036,1.25261,1.20235,0.008548,0.008548,0.008548
90,25286.1,1.17621,1.44692,1.21631,0.62796,0.4676,0.50994,0.36806,1.07963,1.25086,1.2016,0.0085315,0.0085315,0.0085315
91,25567.3,1.17732,1.44817,1.21529,0.62734,0.46803,0.51086,0.3688,1.07912,1.2492,1.20086,0.008515,0.008515,0.008515
92,25848.2,1.17835,1.4524,1.21888,0.62782,0.46774,0.5115,0.36938,1.07849,1.24742,1.20013,0.0084985,0.0084985,0.0084985
93,26129.5,1.1752,1.44734,1.21515,0.62763,0.46872,0.51258,0.37008,1.07768,1.24546,1.19925,0.008482,0.008482,0.008482
94,26410.3,1.1752,1.44819,1.21763,0.63011,0.46883,0.51331,0.37069,1.07654,1.24297,1.19827,0.0084655,0.0084655,0.0084655
95,26691.2,1.1728,1.44255,1.21328,0.6321,0.4694,0.51401,0.37152,1.07579,1.24083,1.19737,0.008449,0.008449,0.008449
96,26971.8,1.17866,1.44882,1.21661,0.63186,0.47079,0.51513,0.37239,1.07529,1.23823,1.1968,0.0084325,0.0084325,0.0084325
97,27254.2,1.18076,1.44332,1.21613,0.63203,0.47218,0.51597,0.37293,1.0748,1.23605,1.19624,0.008416,0.008416,0.008416
98,27536.5,1.17266,1.44013,1.21457,0.63429,0.47187,0.51634,0.3735,1.07392,1.23354,1.19535,0.0083995,0.0083995,0.0083995
99,27818,1.17396,1.44343,1.21477,0.63439,0.47243,0.51742,0.37422,1.0733,1.23085,1.19459,0.008383,0.008383,0.008383
100,28098.6,1.17513,1.43605,1.21469,0.63422,0.47439,0.51838,0.37478,1.07273,1.22872,1.1939,0.0083665,0.0083665,0.0083665
101,28378.9,1.17245,1.43751,1.21273,0.63661,0.47437,0.51918,0.37522,1.07206,1.22582,1.19301,0.00835,0.00835,0.00835
102,28660.6,1.17147,1.43878,1.21351,0.63804,0.47487,0.51993,0.3758,1.07138,1.22338,1.19209,0.0083335,0.0083335,0.0083335
103,28941.5,1.16673,1.43281,1.20914,0.63695,0.47636,0.52079,0.37641,1.07054,1.22077,1.1911,0.008317,0.008317,0.008317
104,29222.2,1.16853,1.43942,1.2101,0.63702,0.47693,0.52151,0.37695,1.06969,1.21766,1.19018,0.0083005,0.0083005,0.0083005
105,29503.1,1.16811,1.42973,1.2101,0.63601,0.47896,0.52267,0.37794,1.06897,1.21506,1.18931,0.008284,0.008284,0.008284
106,29783.9,1.16975,1.43225,1.20967,0.63555,0.4788,0.52329,0.37864,1.06824,1.21261,1.18845,0.0082675,0.0082675,0.0082675
107,30064.5,1.17442,1.43611,1.21461,0.63038,0.48322,0.52394,0.37912,1.06746,1.21009,1.18753,0.008251,0.008251,0.008251
108,30345.9,1.17419,1.43459,1.21224,0.63229,0.48321,0.52463,0.37966,1.06682,1.20725,1.18668,0.0082345,0.0082345,0.0082345
109,30627.1,1.16682,1.42792,1.207,0.63384,0.48425,0.52544,0.3803,1.06607,1.205,1.18576,0.008218,0.008218,0.008218
110,30907.8,1.16497,1.42701,1.20972,0.63573,0.4839,0.52625,0.38081,1.06515,1.2025,1.18483,0.0082015,0.0082015,0.0082015
111,31189.2,1.16844,1.42693,1.20952,0.6338,0.48536,0.52695,0.38129,1.0645,1.2,1.18416,0.008185,0.008185,0.008185
112,31469.8,1.16644,1.42391,1.20773,0.63541,0.48438,0.5278,0.38187,1.06399,1.19771,1.18359,0.0081685,0.0081685,0.0081685
113,31750.5,1.16566,1.42191,1.20711,0.63601,0.48401,0.52838,0.38269,1.06335,1.19495,1.18274,0.008152,0.008152,0.008152
114,32031,1.1721,1.42979,1.21126,0.6376,0.48424,0.5289,0.3834,1.06285,1.1926,1.18215,0.0081355,0.0081355,0.0081355
115,32311.4,1.16989,1.42098,1.208,0.63567,0.4868,0.52978,0.38412,1.06235,1.19028,1.18142,0.008119,0.008119,0.008119
116,32592.5,1.16673,1.42084,1.20659,0.63807,0.48645,0.53047,0.38496,1.06188,1.18773,1.18094,0.0081025,0.0081025,0.0081025
117,32873.4,1.16068,1.41583,1.20505,0.63347,0.48951,0.53097,0.38528,1.06126,1.18518,1.18025,0.008086,0.008086,0.008086
118,33154.6,1.16637,1.42099,1.2065,0.64077,0.48684,0.5319,0.38586,1.0606,1.18224,1.17953,0.0080695,0.0080695,0.0080695
119,33435.9,1.16266,1.42147,1.2069,0.6419,0.48608,0.53235,0.38671,1.05996,1.17939,1.17894,0.008053,0.008053,0.008053
120,33717.1,1.16106,1.41574,1.20677,0.64246,0.48695,0.53299,0.38715,1.05949,1.17651,1.17817,0.0080365,0.0080365,0.0080365
121,33998.3,1.16384,1.41513,1.20552,0.64149,0.48798,0.53356,0.38755,1.05902,1.17405,1.17763,0.00802,0.00802,0.00802
122,34279.3,1.16439,1.41813,1.20569,0.64123,0.48932,0.53465,0.38829,1.05871,1.17203,1.17705,0.0080035,0.0080035,0.0080035
123,34560.2,1.16272,1.41761,1.20648,0.64046,0.48971,0.53515,0.3887,1.05821,1.16954,1.17642,0.007987,0.007987,0.007987
124,34841.3,1.1625,1.41496,1.20626,0.64102,0.49057,0.53565,0.38919,1.05759,1.16713,1.17582,0.0079705,0.0079705,0.0079705
125,35121.9,1.16668,1.41192,1.20846,0.64054,0.49194,0.53667,0.38986,1.05703,1.16454,1.17529,0.007954,0.007954,0.007954
126,35402.5,1.16727,1.42278,1.20722,0.63976,0.49308,0.53729,0.39018,1.05646,1.16212,1.17469,0.0079375,0.0079375,0.0079375
127,35683.4,1.1608,1.41349,1.20419,0.64068,0.49367,0.5381,0.39083,1.05613,1.15963,1.17429,0.007921,0.007921,0.007921
128,35964.6,1.16062,1.41246,1.20361,0.64158,0.49356,0.53867,0.39115,1.05592,1.15725,1.17391,0.0079045,0.0079045,0.0079045
129,36246.1,1.15821,1.41048,1.20279,0.6414,0.49412,0.53933,0.39182,1.05556,1.15528,1.17344,0.007888,0.007888,0.007888
130,36527.2,1.16197,1.41091,1.20266,0.63938,0.4955,0.53998,0.39211,1.0553,1.15326,1.17293,0.0078715,0.0078715,0.0078715
131,36808.1,1.15805,1.40673,1.20256,0.64166,0.49511,0.54053,0.39261,1.05494,1.15134,1.17233,0.007855,0.007855,0.007855
132,37089.3,1.16209,1.40063,1.20349,0.64025,0.49683,0.5412,0.39297,1.05434,1.14912,1.17171,0.0078385,0.0078385,0.0078385
133,37371,1.15865,1.40449,1.20144,0.64119,0.49639,0.54189,0.3937,1.05395,1.14706,1.17113,0.007822,0.007822,0.007822
134,37652,1.15843,1.39757,1.20092,0.6416,0.49649,0.54257,0.39418,1.05345,1.14478,1.17049,0.0078055,0.0078055,0.0078055
135,37933.4,1.16105,1.39943,1.20241,0.64231,0.49675,0.54335,0.39485,1.05288,1.14258,1.16984,0.007789,0.007789,0.007789
136,38214,1.16069,1.39931,1.20334,0.64362,0.49781,0.54402,0.39555,1.05221,1.1406,1.16899,0.0077725,0.0077725,0.0077725
137,38496,1.15708,1.40235,1.20115,0.64061,0.49879,0.54459,0.39604,1.05178,1.13857,1.16852,0.007756,0.007756,0.007756
138,38777.9,1.15986,1.40383,1.20203,0.64178,0.50025,0.54559,0.39653,1.05157,1.13678,1.16798,0.0077395,0.0077395,0.0077395
139,39059.6,1.15648,1.39993,1.20281,0.64271,0.49949,0.54616,0.3969,1.05102,1.13491,1.16743,0.007723,0.007723,0.007723
140,39342.6,1.15583,1.39949,1.2004,0.64263,0.49908,0.54642,0.39747,1.05053,1.13352,1.16683,0.0077065,0.0077065,0.0077065
141,39623.3,1.15873,1.40608,1.2021,0.64167,0.50101,0.54701,0.39776,1.05004,1.13175,1.1663,0.00769,0.00769,0.00769
142,39904.8,1.15977,1.39511,1.19946,0.64036,0.50123,0.54747,0.39827,1.04958,1.12986,1.16573,0.0076735,0.0076735,0.0076735
143,40186.1,1.1559,1.39234,1.19995,0.63848,0.50334,0.54809,0.39873,1.04903,1.12815,1.16511,0.007657,0.007657,0.007657
144,40467.7,1.15741,1.38785,1.19824,0.63433,0.50572,0.54871,0.39917,1.04848,1.12665,1.16463,0.0076405,0.0076405,0.0076405
145,40748.9,1.15331,1.39196,1.20058,0.64305,0.50174,0.54908,0.39982,1.04814,1.12496,1.16428,0.007624,0.007624,0.007624
146,41030.2,1.15608,1.3937,1.20016,0.64129,0.50288,0.5495,0.40027,1.04772,1.12337,1.16376,0.0076075,0.0076075,0.0076075
147,41311.1,1.14993,1.39017,1.19714,0.64551,0.50145,0.54997,0.40072,1.04752,1.12222,1.16335,0.007591,0.007591,0.007591
148,41591.9,1.15572,1.39148,1.19993,0.64564,0.50223,0.55056,0.40114,1.04712,1.12077,1.16295,0.0075745,0.0075745,0.0075745
149,41872.5,1.15599,1.39389,1.19921,0.64316,0.50377,0.55116,0.40158,1.04649,1.1195,1.16238,0.007558,0.007558,0.007558
150,42153.4,1.15884,1.39645,1.20158,0.64407,0.50562,0.55197,0.4023,1.04635,1.11802,1.16207,0.0075415,0.0075415,0.0075415
151,42433.8,1.1512,1.38609,1.19575,0.64367,0.50616,0.5522,0.40257,1.04594,1.11652,1.16142,0.007525,0.007525,0.007525
152,42715,1.15831,1.3931,1.19955,0.644,0.50715,0.55285,0.403,1.04564,1.11476,1.16087,0.0075085,0.0075085,0.0075085
153,42996.3,1.15796,1.39135,1.19941,0.64704,0.50719,0.5535,0.40342,1.04536,1.11303,1.16034,0.007492,0.007492,0.007492
154,43277.4,1.15554,1.38791,1.1994,0.64685,0.50803,0.55411,0.40364,1.04527,1.11174,1.16011,0.0074755,0.0074755,0.0074755
155,43559.3,1.15369,1.38771,1.19839,0.64589,0.50826,0.55465,0.404,1.04496,1.11015,1.1597,0.007459,0.007459,0.007459
156,43839.5,1.15264,1.39092,1.19712,0.64707,0.50943,0.55497,0.40441,1.04434,1.10882,1.15893,0.0074425,0.0074425,0.0074425
157,44120.2,1.15414,1.3834,1.19839,0.64891,0.50945,0.55543,0.40461,1.04403,1.10731,1.15844,0.007426,0.007426,0.007426
158,44400.6,1.15377,1.38595,1.1972,0.65197,0.50917,0.55586,0.40517,1.04371,1.10565,1.15797,0.0074095,0.0074095,0.0074095
159,44682,1.15459,1.37998,1.19556,0.6472,0.51214,0.55642,0.40567,1.0433,1.10451,1.15754,0.007393,0.007393,0.007393
160,44962.8,1.14953,1.37661,1.19522,0.64743,0.51213,0.5569,0.40609,1.04281,1.10298,1.15704,0.0073765,0.0073765,0.0073765
161,45243.8,1.15073,1.38224,1.1961,0.64845,0.51245,0.55714,0.40643,1.04218,1.10154,1.15655,0.00736,0.00736,0.00736
162,45525.1,1.14752,1.37838,1.19745,0.64822,0.51268,0.55755,0.40682,1.04146,1.10043,1.15589,0.0073435,0.0073435,0.0073435
163,45806.3,1.15723,1.38859,1.1989,0.64997,0.51354,0.55843,0.40735,1.0411,1.09913,1.15544,0.007327,0.007327,0.007327
164,46087,1.15067,1.383,1.19638,0.65155,0.51311,0.55869,0.40732,1.04064,1.09774,1.15513,0.0073105,0.0073105,0.0073105
165,46367.6,1.15015,1.37653,1.19439,0.64576,0.5159,0.55919,0.40799,1.04026,1.0963,1.15476,0.007294,0.007294,0.007294
166,46649.1,1.14691,1.36979,1.1915,0.64851,0.51517,0.55961,0.40851,1.04017,1.09524,1.15453,0.0072775,0.0072775,0.0072775
167,46930.9,1.15358,1.3757,1.1951,0.65149,0.5134,0.56012,0.40874,1.03962,1.09407,1.15416,0.007261,0.007261,0.007261
168,47213.3,1.14504,1.36997,1.19359,0.6528,0.51382,0.56061,0.40916,1.03933,1.09312,1.15389,0.0072445,0.0072445,0.0072445
169,47493.8,1.14951,1.38016,1.19584,0.65379,0.51437,0.56086,0.40946,1.03901,1.09198,1.1536,0.007228,0.007228,0.007228
170,47774.7,1.14829,1.37431,1.19358,0.65487,0.5135,0.56132,0.40983,1.03881,1.09082,1.15334,0.0072115,0.0072115,0.0072115
171,48055.3,1.14541,1.36947,1.19182,0.65068,0.51554,0.56168,0.41006,1.03865,1.08994,1.15318,0.007195,0.007195,0.007195
172,48337,1.14715,1.37115,1.19401,0.64796,0.51695,0.56178,0.41036,1.03836,1.08906,1.15284,0.0071785,0.0071785,0.0071785
173,48617.6,1.14653,1.36954,1.19164,0.6483,0.51684,0.56221,0.41076,1.03808,1.08776,1.15252,0.007162,0.007162,0.007162
174,48898.8,1.14611,1.36713,1.19225,0.64778,0.51871,0.56267,0.41108,1.0377,1.08668,1.15228,0.0071455,0.0071455,0.0071455
175,49178.9,1.14515,1.36952,1.1924,0.64977,0.51842,0.56342,0.41148,1.03723,1.08573,1.15189,0.007129,0.007129,0.007129
176,49458.9,1.14598,1.36845,1.18992,0.64594,0.51993,0.56372,0.41191,1.03691,1.08476,1.15157,0.0071125,0.0071125,0.0071125
177,49738.7,1.14639,1.36142,1.19235,0.65011,0.51846,0.56409,0.41261,1.03671,1.0837,1.15127,0.007096,0.007096,0.007096
178,50019.4,1.15091,1.37115,1.19418,0.65343,0.51805,0.56469,0.4129,1.03635,1.08245,1.15104,0.0070795,0.0070795,0.0070795
179,50299.8,1.14919,1.35838,1.19048,0.65442,0.51939,0.56544,0.4132,1.03603,1.08143,1.1507,0.007063,0.007063,0.007063
180,50580.3,1.14034,1.3636,1.19127,0.65362,0.52022,0.56578,0.41358,1.03555,1.08003,1.15013,0.0070465,0.0070465,0.0070465
181,50861.7,1.14367,1.36779,1.19014,0.65204,0.52128,0.56623,0.41387,1.03526,1.07895,1.14977,0.00703,0.00703,0.00703
182,51143.2,1.14222,1.36171,1.18999,0.65259,0.52198,0.56678,0.41423,1.03492,1.07789,1.14937,0.0070135,0.0070135,0.0070135
183,51425.1,1.14166,1.35827,1.18784,0.65403,0.52146,0.56706,0.41456,1.03455,1.07708,1.14905,0.006997,0.006997,0.006997
184,51706.7,1.14525,1.36254,1.19077,0.65664,0.52008,0.56707,0.4146,1.03452,1.07606,1.14883,0.0069805,0.0069805,0.0069805
185,51988.4,1.14715,1.35952,1.19051,0.65939,0.5193,0.56731,0.41502,1.03418,1.07499,1.14848,0.006964,0.006964,0.006964
186,52269.7,1.14388,1.36453,1.19137,0.66212,0.51867,0.56777,0.41526,1.03383,1.07408,1.14818,0.0069475,0.0069475,0.0069475
187,52550.5,1.14394,1.35716,1.1883,0.66527,0.51799,0.56831,0.41533,1.03353,1.07318,1.14783,0.006931,0.006931,0.006931
188,52831.2,1.14821,1.36287,1.19485,0.66608,0.51842,0.5688,0.41557,1.03313,1.07226,1.14728,0.0069145,0.0069145,0.0069145
