epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
323,12215.1,1.14609,2.58525,1.45958,1.19152,0.60846,0.4805,0.51313,0.36576,0.61014,0.46062,0.48724,0.30771,1.11863,2.48673,1.20201,1.15793,0.004687,0.004687,0.004687
324,12632.8,1.14643,2.58187,1.45201,1.18983,0.6159,0.47579,0.51251,0.36564,0.61531,0.45639,0.48728,0.30762,1.11794,2.48635,1.20176,1.15735,0.0046705,0.0046705,0.0046705
325,13050.9,1.14232,2.58222,1.4515,1.19017,0.61369,0.4765,0.51272,0.36517,0.61496,0.45712,0.48718,0.30776,1.11793,2.48655,1.20136,1.15734,0.004654,0.004654,0.004654
326,13471.2,1.14443,2.57397,1.45042,1.19108,0.61577,0.47464,0.51277,0.36502,0.60804,0.45744,0.48721,0.30827,1.11743,2.48747,1.20116,1.15732,0.0046375,0.0046375,0.0046375
327,13892.4,1.14051,2.56834,1.44952,1.18778,0.60334,0.4832,0.51318,0.36543,0.60825,0.45964,0.48778,0.30836,1.11727,2.48844,1.20134,1.15724,0.004621,0.004621,0.004621
328,14312.9,1.14073,2.57065,1.45039,1.1879,0.60942,0.48148,0.51342,0.36559,0.60485,0.46255,0.48759,0.30863,1.11659,2.48813,1.20064,1.15703,0.0046045,0.0046045,0.0046045
329,14733.1,1.14227,2.57056,1.44828,1.18808,0.60639,0.48406,0.51376,0.366,0.60495,0.46528,0.48822,0.30849,1.11697,2.48788,1.20118,1.1573,0.004588,0.004588,0.004588
330,15153.2,1.14282,2.58265,1.44276,1.18776,0.60925,0.48311,0.51407,0.36616,0.60214,0.46449,0.48783,0.30869,1.11696,2.48769,1.20144,1.15699,0.0045715,0.0045715,0.0045715
331,15568.9,1.14219,2.57077,1.44312,1.18728,0.61129,0.48213,0.51395,0.36612,0.60565,0.4637,0.48824,0.30887,1.11749,2.4881,1.20092,1.15727,0.004555,0.004555,0.004555
332,15985,1.13874,2.56897,1.44639,1.18654,0.60733,0.4844,0.51429,0.36596,0.60148,0.4663,0.4882,0.30883,1.11831,2.48757,1.20058,1.15766,0.0045385,0.0045385,0.0045385
333,16402.8,1.14352,2.57385,1.44523,1.18669,0.61039,0.48301,0.51462,0.36643,0.60686,0.46353,0.48787,0.3089,1.11773,2.48702,1.2004,1.15719,0.004522,0.004522,0.004522
334,16816.1,1.13792,2.57109,1.4487,1.18627,0.61303,0.4814,0.51493,0.36693,0.60917,0.46331,0.48909,0.30901,1.1177,2.48872,1.19983,1.15696,0.0045055,0.0045055,0.0045055
335,17230.7,1.14229,2.56698,1.44496,1.18711,0.61392,0.48049,0.51512,0.36699,0.6067,0.46347,0.4891,0.309,1.1174,2.48812,1.19935,1.15683,0.004489,0.004489,0.004489
336,17646.4,1.14327,2.57256,1.44471,1.18666,0.61986,0.47744,0.51483,0.36668,0.61339,0.46105,0.48963,0.30902,1.11726,2.48757,1.19882,1.15703,0.0044725,0.0044725,0.0044725
337,18062,1.1465,2.58006,1.44475,1.18768,0.62225,0.47722,0.51546,0.36677,0.6122,0.46229,0.48999,0.30927,1.11698,2.48707,1.19859,1.15669,0.004456,0.004456,0.004456
338,18477.6,1.13666,2.56858,1.44478,1.18624,0.62824,0.47454,0.51498,0.36709,0.62451,0.45831,0.48988,0.30939,1.11697,2.48611,1.19845,1.15682,0.0044395,0.0044395,0.0044395
339,18894.3,1.14196,2.57656,1.44362,1.18795,0.63287,0.47261,0.51539,0.36703,0.62935,0.45609,0.49002,0.30939,1.1172,2.48504,1.19901,1.15694,0.004423,0.004423,0.004423
340,19311,1.14115,2.57105,1.44598,1.1882,0.63413,0.47277,0.51538,0.36715,0.62363,0.45713,0.48959,0.30908,1.11664,2.48439,1.19889,1.15641,0.0044065,0.0044065,0.0044065
341,19729.5,1.14011,2.56523,1.44702,1.1877,0.62967,0.47289,0.51502,0.36698,0.623,0.45751,0.48913,0.30919,1.1163,2.48395,1.19945,1.15612,0.00439,0.00439,0.00439
342,20147.3,1.14009,2.57307,1.44356,1.18901,0.63361,0.4724,0.51486,0.36703,0.6258,0.45633,0.48898,0.3093,1.1166,2.4835,1.19855,1.1563,0.0043735,0.0043735,0.0043735
343,20563.8,1.14138,2.56527,1.44193,1.18722,0.63512,0.47177,0.51517,0.36695,0.63158,0.45347,0.48955,0.30939,1.1153,2.48296,1.1977,1.15548,0.004357,0.004357,0.004357
344,20980.5,1.1398,2.56623,1.44188,1.18671,0.63057,0.47307,0.51565,0.367,0.62751,0.45612,0.49015,0.3096,1.11516,2.48299,1.19741,1.15544,0.0043405,0.0043405,0.0043405
345,21393.3,1.1431,2.56926,1.44385,1.18747,0.6298,0.47517,0.51593,0.3675,0.61536,0.4614,0.49045,0.30995,1.11444,2.48299,1.19693,1.15494,0.004324,0.004324,0.004324
346,21809.5,1.13782,2.56758,1.44023,1.1841,0.62872,0.476,0.51604,0.36788,0.61951,0.45976,0.49051,0.31,1.11429,2.48216,1.19617,1.15481,0.0043075,0.0043075,0.0043075
347,22227.1,1.14016,2.57128,1.44255,1.18588,0.63188,0.4746,0.51648,0.36821,0.62796,0.45813,0.49167,0.31026,1.1137,2.48207,1.19578,1.1544,0.004291,0.004291,0.004291
348,22642.4,1.13822,2.56753,1.43604,1.18566,0.62988,0.47519,0.51626,0.36775,0.62811,0.45678,0.49099,0.31037,1.11351,2.48193,1.19603,1.15422,0.0042745,0.0042745,0.0042745
349,23059.7,1.13844,2.56084,1.43456,1.18599,0.63016,0.47547,0.51652,0.36807,0.627,0.45869,0.49151,0.3105,1.11338,2.48042,1.19528,1.15425,0.004258,0.004258,0.004258
350,23475.8,1.13579,2.55972,1.43328,1.18381,0.62727,0.47566,0.51719,0.3684,0.62303,0.45815,0.49204,0.31103,1.11348,2.47964,1.19457,1.15403,0.0042415,0.0042415,0.0042415
351,23890.3,1.14016,2.57271,1.43742,1.18559,0.62691,0.47847,0.51764,0.36861,0.619,0.46171,0.49146,0.31125,1.11375,2.47974,1.19431,1.15403,0.004225,0.004225,0.004225
352,24304,1.13888,2.56353,1.43614,1.18391,0.62363,0.47913,0.5179,0.36924,0.61591,0.46324,0.49205,0.31158,1.11398,2.48016,1.19385,1.15394,0.0042085,0.0042085,0.0042085
353,24719.7,1.13627,2.56168,1.43497,1.18391,0.62632,0.47953,0.51824,0.3695,0.61734,0.4634,0.49204,0.312,1.11348,2.47984,1.19334,1.15362,0.004192,0.004192,0.004192
354,25134.3,1.13969,2.5683,1.43227,1.18397,0.62471,0.48136,0.51818,0.36978,0.61753,0.46508,0.49243,0.31188,1.11323,2.47906,1.19224,1.15347,0.0041755,0.0041755,0.0041755
355,25550.6,1.13307,2.55694,1.42976,1.18188,0.62661,0.47981,0.51837,0.36975,0.62317,0.46132,0.49249,0.31194,1.11323,2.47888,1.19263,1.15362,0.004159,0.004159,0.004159
356,25965.4,1.14106,2.57035,1.4445,1.18577,0.62557,0.47998,0.51806,0.36931,0.62126,0.46082,0.49235,0.31175,1.11321,2.47862,1.19322,1.15381,0.0041425,0.0041425,0.0041425
357,26382.5,1.1341,2.55368,1.42927,1.18452,0.62438,0.47851,0.51781,0.36926,0.61926,0.4618,0.49234,0.31188,1.11282,2.47772,1.19347,1.15363,0.004126,0.004126,0.004126
358,26797.6,1.13706,2.56164,1.43217,1.18473,0.6235,0.47883,0.51803,0.36978,0.61987,0.46118,0.49229,0.31158,1.11297,2.47775,1.19284,1.15392,0.0041095,0.0041095,0.0041095
359,27213,1.13738,2.56333,1.43509,1.18337,0.62685,0.4771,0.51835,0.36993,0.62458,0.45859,0.49266,0.31186,1.11367,2.47676,1.19299,1.15409,0.004093,0.004093,0.004093
360,27628.8,1.13483,2.56649,1.44197,1.18548,0.62211,0.47937,0.51829,0.37033,0.62098,0.46029,0.49278,0.31225,1.11292,2.47602,1.19221,1.15361,0.0040765,0.0040765,0.0040765
361,28045.1,1.13485,2.55874,1.43022,1.1829,0.62134,0.47963,0.51836,0.37046,0.62054,0.45967,0.49251,0.31241,1.11278,2.47691,1.19183,1.15364,0.00406,0.00406,0.00406
362,28459.7,1.13411,2.55342,1.43278,1.1832,0.62669,0.47733,0.5186,0.3703,0.61688,0.46243,0.49257,0.31227,1.11216,2.47645,1.19134,1.15323,0.0040435,0.0040435,0.0040435
363,28875.3,1.13399,2.5544,1.42729,1.18139,0.6223,0.48095,0.5188,0.37034,0.61622,0.46346,0.49277,0.312,1.11176,2.47654,1.19191,1.15292,0.004027,0.004027,0.004027
364,29289.9,1.13451,2.55198,1.42614,1.18216,0.62723,0.47972,0.51861,0.37019,0.61986,0.46358,0.49262,0.31198,1.11124,2.47678,1.19132,1.15248,0.0040105,0.0040105,0.0040105
365,29708.8,1.13531,2.56119,1.42298,1.18217,0.62451,0.47952,0.51865,0.37005,0.6169,0.46273,0.49246,0.31212,1.11116,2.47649,1.19174,1.15221,0.003994,0.003994,0.003994
366,30125.2,1.13564,2.55631,1.43045,1.18189,0.63284,0.47549,0.51831,0.36988,0.62324,0.46037,0.4927,0.3118,1.11133,2.47704,1.19143,1.15236,0.0039775,0.0039775,0.0039775
367,30540.8,1.13199,2.55281,1.42659,1.18168,0.63142,0.47658,0.51851,0.36992,0.62259,0.46225,0.49288,0.31185,1.11097,2.47524,1.19098,1.15216,0.003961,0.003961,0.003961
368,30957.6,1.13609,2.55406,1.423,1.1822,0.62847,0.4772,0.51822,0.36995,0.61838,0.46197,0.49317,0.31186,1.11053,2.47432,1.19126,1.15165,0.0039445,0.0039445,0.0039445
369,31372.7,1.13345,2.55374,1.42381,1.18226,0.63298,0.47702,0.51858,0.37035,0.62092,0.46323,0.49328,0.31221,1.11019,2.4736,1.19116,1.15123,0.003928,0.003928,0.003928
370,31788.6,1.13205,2.55095,1.42572,1.18011,0.63758,0.47561,0.51841,0.37024,0.62588,0.46248,0.4938,0.31201,1.11092,2.47266,1.1909,1.15152,0.0039115,0.0039115,0.0039115
371,32203,1.13245,2.54706,1.42217,1.18249,0.63235,0.47726,0.51848,0.37046,0.62148,0.46279,0.49319,0.31171,1.11125,2.472,1.1906,1.15147,0.003895,0.003895,0.003895
372,32618.5,1.13806,2.55589,1.42578,1.18066,0.63045,0.47746,0.51883,0.37037,0.62154,0.4619,0.49335,0.312,1.11122,2.47141,1.19023,1.15127,0.0038785,0.0038785,0.0038785
373,33034.8,1.13071,2.55494,1.42262,1.1797,0.62463,0.47973,0.51871,0.37004,0.62077,0.46288,0.49357,0.31166,1.11051,2.47117,1.18971,1.15098,0.003862,0.003862,0.003862
374,33451.6,1.13135,2.54371,1.4181,1.17968,0.62756,0.47633,0.51854,0.36987,0.6206,0.46188,0.49367,0.31189,1.10977,2.46981,1.19001,1.15064,0.0038455,0.0038455,0.0038455
375,33864.5,1.13849,2.55711,1.42445,1.18204,0.63107,0.47712,0.51905,0.37039,0.62298,0.46254,0.49386,0.31215,1.11005,2.47053,1.1899,1.1506,0.003829,0.003829,0.003829
376,34278.3,1.1277,2.5452,1.41854,1.17795,0.63089,0.47652,0.51925,0.37029,0.62562,0.46093,0.49429,0.31247,1.10956,2.46937,1.1889,1.15071,0.0038125,0.0038125,0.0038125
377,34690.7,1.12904,2.53673,1.42098,1.17995,0.63401,0.47564,0.51955,0.37078,0.62283,0.4635,0.49445,0.31266,1.1099,2.46981,1.18787,1.15076,0.003796,0.003796,0.003796
378,35103.7,1.13178,2.54915,1.41957,1.18019,0.63779,0.47637,0.52012,0.37145,0.62761,0.4624,0.49444,0.31295,1.11018,2.46916,1.18759,1.15087,0.0037795,0.0037795,0.0037795
379,35520.2,1.12935,2.54444,1.41784,1.17922,0.63519,0.47528,0.52013,0.3715,0.62645,0.4608,0.49456,0.31321,1.10934,2.4675,1.18743,1.15016,0.003763,0.003763,0.003763
380,35932.7,1.1331,2.55462,1.42092,1.1803,0.63478,0.47596,0.52041,0.37147,0.62525,0.4608,0.4944,0.31336,1.10913,2.46674,1.18665,1.15021,0.0037465,0.0037465,0.0037465
381,36346.3,1.12887,2.54061,1.41416,1.17583,0.63335,0.47814,0.52043,0.37163,0.62702,0.4621,0.49488,0.31327,1.10941,2.46662,1.18698,1.15036,0.00373,0.00373,0.00373
382,36757.7,1.13283,2.55134,1.41887,1.18096,0.63278,0.47707,0.52033,0.37132,0.62966,0.46116,0.49497,0.31319,1.10888,2.46686,1.18626,1.14995,0.0037135,0.0037135,0.0037135
383,37169.8,1.13116,2.54656,1.41502,1.17891,0.62775,0.48007,0.52015,0.37126,0.62218,0.46311,0.49482,0.31328,1.10874,2.4668,1.18646,1.14969,0.003697,0.003697,0.003697
384,37581.2,1.13071,2.54955,1.41208,1.17966,0.62666,0.48169,0.52025,0.37122,0.62507,0.46299,0.49476,0.31329,1.10922,2.46848,1.18636,1.14982,0.0036805,0.0036805,0.0036805
385,37993,1.13273,2.5485,1.42145,1.1808,0.63137,0.47969,0.52058,0.37162,0.6291,0.46252,0.4952,0.31373,1.10915,2.46666,1.18632,1.14959,0.003664,0.003664,0.003664
386,38404.6,1.12839,2.54272,1.41694,1.17831,0.63181,0.48046,0.52102,0.37187,0.62619,0.4641,0.49589,0.31359,1.10928,2.46603,1.18635,1.14963,0.0036475,0.0036475,0.0036475
387,38817,1.12787,2.54242,1.41146,1.17983,0.63794,0.47679,0.52082,0.37171,0.63523,0.46006,0.49528,0.31345,1.10896,2.46721,1.18625,1.14953,0.003631,0.003631,0.003631
388,39228.1,1.1295,2.54128,1.41121,1.17967,0.64147,0.4751,0.52103,0.37197,0.64017,0.45724,0.4957,0.31343,1.10898,2.46699,1.18613,1.14955,0.0036145,0.0036145,0.0036145
389,39640.2,1.13362,2.54755,1.41264,1.17933,0.63336,0.47928,0.52125,0.37208,0.62809,0.46365,0.49609,0.31349,1.10941,2.46756,1.18558,1.14956,0.003598,0.003598,0.003598
390,40050.3,1.12299,2.52673,1.41131,1.1752,0.63178,0.48003,0.52169,0.37261,0.63444,0.46086,0.49593,0.31373,1.10934,2.4666,1.18524,1.14964,0.0035815,0.0035815,0.0035815
391,40464.7,1.12577,2.53945,1.41228,1.17682,0.62688,0.48189,0.52131,0.3723,0.63012,0.46138,0.49593,0.31387,1.10983,2.46612,1.18519,1.15027,0.003565,0.003565,0.003565
392,40878.5,1.13105,2.54942,1.41462,1.17985,0.63404,0.4792,0.52105,0.37234,0.63315,0.45942,0.49504,0.3136,1.11016,2.46482,1.1856,1.15042,0.0035485,0.0035485,0.0035485
393,41290.9,1.13183,2.54274,1.41646,1.1792,0.63428,0.47939,0.52117,0.37244,0.62714,0.46164,0.49487,0.31344,1.1094,2.46481,1.18507,1.15001,0.003532,0.003532,0.003532
394,41703.6,1.12961,2.55018,1.40397,1.17701,0.6321,0.4795,0.5214,0.37234,0.62983,0.46003,0.49521,0.31321,1.11005,2.46457,1.18451,1.15049,0.0035155,0.0035155,0.0035155
395,42116.3,1.12635,2.53517,1.4118,1.17611,0.6327,0.47942,0.52129,0.37206,0.62783,0.46129,0.49522,0.31323,1.11067,2.46362,1.18462,1.15075,0.003499,0.003499,0.003499
396,42530,1.12418,2.53249,1.41136,1.17661,0.62913,0.48103,0.52104,0.37202,0.62713,0.46272,0.49522,0.31315,1.11057,2.46394,1.18485,1.15072,0.0034825,0.0034825,0.0034825
397,42944,1.12906,2.53891,1.40935,1.17434,0.62761,0.48185,0.52093,0.3721,0.62045,0.46533,0.49503,0.31351,1.10983,2.46454,1.18474,1.15043,0.003466,0.003466,0.003466
398,43354.5,1.12635,2.53691,1.40396,1.17502,0.62893,0.48107,0.52069,0.37201,0.62062,0.46564,0.49501,0.31325,1.10943,2.4638,1.1843,1.15023,0.0034495,0.0034495,0.0034495
399,43764.6,1.12751,2.54023,1.40406,1.1755,0.63312,0.47931,0.52067,0.37203,0.62561,0.46265,0.4951,0.31314,1.1098,2.46271,1.18351,1.1502,0.003433,0.003433,0.003433
400,44175.1,1.12453,2.53598,1.39497,1.17332,0.63717,0.47678,0.52067,0.37194,0.62754,0.46308,0.49607,0.31317,1.10924,2.46289,1.18326,1.1498,0.0034165,0.0034165,0.0034165
401,44584.5,1.12411,2.53353,1.39818,1.17436,0.62667,0.48087,0.52126,0.3725,0.6155,0.4663,0.49609,0.31396,1.10841,2.46257,1.1825,1.14908,0.0034,0.0034,0.0034
402,44998.1,1.13033,2.54462,1.40806,1.17779,0.62687,0.48135,0.52148,0.37262,0.62051,0.46368,0.49603,0.31385,1.10851,2.46121,1.18236,1.14897,0.0033835,0.0033835,0.0033835
403,45410.9,1.12162,2.53681,1.40213,1.17534,0.6267,0.48215,0.52152,0.37285,0.61916,0.46351,0.49598,0.31392,1.1085,2.46131,1.18179,1.14882,0.003367,0.003367,0.003367
404,45825.2,1.12428,2.5365,1.40547,1.17491,0.6252,0.48289,0.52136,0.3728,0.61121,0.46823,0.49552,0.31371,1.10801,2.46069,1.18164,1.14841,0.0033505,0.0033505,0.0033505
405,46236.6,1.12715,2.53177,1.39675,1.17529,0.63066,0.48142,0.52164,0.37261,0.62024,0.46502,0.49615,0.31406,1.10724,2.46181,1.18091,1.14785,0.003334,0.003334,0.003334
406,46650.5,1.12769,2.53943,1.39585,1.17557,0.63424,0.47998,0.52224,0.37321,0.62624,0.46237,0.49664,0.31443,1.10695,2.46289,1.18087,1.14791,0.0033175,0.0033175,0.0033175
407,47061.6,1.12043,2.5282,1.39861,1.17409,0.63969,0.47857,0.52307,0.3732,0.6297,0.46208,0.49693,0.3147,1.10739,2.46284,1.18035,1.14821,0.003301,0.003301,0.003301
408,47472.6,1.11842,2.5221,1.394,1.17256,0.6407,0.47689,0.52248,0.37337,0.63268,0.46033,0.49725,0.31458,1.10704,2.46358,1.18017,1.14781,0.0032845,0.0032845,0.0032845
409,47885.6,1.12035,2.53061,1.40008,1.17381,0.64031,0.47872,0.52229,0.37341,0.63137,0.46207,0.49715,0.31451,1.10651,2.46274,1.17907,1.14735,0.003268,0.003268,0.003268
410,48298.9,1.12274,2.52859,1.39747,1.17251,0.63828,0.47848,0.52231,0.37332,0.62664,0.46194,0.49677,0.3145,1.10614,2.46236,1.17872,1.14714,0.0032515,0.0032515,0.0032515
411,48710.9,1.12769,2.53601,1.39607,1.17387,0.63423,0.47938,0.52254,0.37338,0.62202,0.46458,0.49698,0.31471,1.10639,2.46242,1.17786,1.14698,0.003235,0.003235,0.003235
412,49124.1,1.11968,2.52097,1.39434,1.17211,0.63307,0.47903,0.5227,0.37329,0.6259,0.4624,0.49684,0.31473,1.10644,2.46159,1.17784,1.14718,0.0032185,0.0032185,0.0032185
413,49537.4,1.12261,2.52644,1.39517,1.17461,0.63739,0.4785,0.52284,0.37365,0.63271,0.46106,0.49697,0.31468,1.10623,2.46049,1.17753,1.14688,0.003202,0.003202,0.003202
414,49952,1.122,2.53054,1.3928,1.17253,0.63144,0.48061,0.52289,0.37355,0.62752,0.46313,0.49713,0.31464,1.10642,2.45974,1.17748,1.14698,0.0031855,0.0031855,0.0031855
415,50366.1,1.12371,2.52954,1.40387,1.17496,0.62855,0.48421,0.52315,0.37378,0.62657,0.46448,0.49723,0.31483,1.10666,2.45868,1.17707,1.14703,0.003169,0.003169,0.003169
416,50780.5,1.11877,2.51791,1.39363,1.17083,0.62541,0.487,0.52363,0.37383,0.6219,0.46755,0.4972,0.31475,1.107,2.458,1.17756,1.14699,0.0031525,0.0031525,0.0031525
417,51191.3,1.12391,2.53268,1.39407,1.17361,0.63057,0.48517,0.52383,0.37378,0.62601,0.46637,0.4975,0.3151,1.10701,2.4577,1.17714,1.14684,0.003136,0.003136,0.003136
418,51603.5,1.12356,2.52774,1.39222,1.17512,0.62629,0.48734,0.52385,0.37413,0.6288,0.46644,0.49807,0.31564,1.10671,2.45701,1.17668,1.14652,0.0031195,0.0031195,0.0031195
419,52016.7,1.11879,2.52615,1.39122,1.17204,0.63183,0.48476,0.52377,0.37399,0.6259,0.46608,0.4976,0.31563,1.10641,2.45743,1.177,1.14662,0.003103,0.003103,0.003103
420,52428.8,1.1188,2.52026,1.39096,1.17187,0.63026,0.48461,0.52373,0.3743,0.62343,0.46852,0.49819,0.31574,1.10581,2.45625,1.17659,1.14629,0.0030865,0.0030865,0.0030865
421,52839.9,1.12105,2.52342,1.38944,1.17341,0.62729,0.48652,0.52339,0.37403,0.61984,0.46815,0.49783,0.31548,1.10542,2.45563,1.17701,1.14611,0.00307,0.00307,0.00307
422,53250.3,1.11309,2.51589,1.38345,1.16835,0.62864,0.48634,0.52407,0.37435,0.61661,0.47101,0.49857,0.31564,1.1056,2.4552,1.1768,1.14619,0.0030535,0.0030535,0.0030535
423,53662.6,1.11714,2.51901,1.38705,1.16974,0.62464,0.4847,0.52374,0.37396,0.61681,0.46746,0.49844,0.31541,1.10556,2.4553,1.17617,1.1462,0.003037,0.003037,0.003037
424,54073.1,1.11513,2.51261,1.38018,1.16842,0.62909,0.48811,0.5246,0.37453,0.62007,0.47025,0.49911,0.31603,1.10641,2.45571,1.17649,1.14648,0.0030205,0.0030205,0.0030205
425,54487.9,1.11557,2.52037,1.38618,1.16884,0.63143,0.4865,0.5249,0.37473,0.62362,0.46868,0.49995,0.31649,1.10657,2.45483,1.1762,1.14673,0.003004,0.003004,0.003004
426,54902.6,1.11954,2.51978,1.38602,1.16924,0.63232,0.48723,0.52569,0.37533,0.6255,0.46844,0.50017,0.31697,1.10683,2.45491,1.17558,1.14666,0.0029875,0.0029875,0.0029875
