epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
40,58554.6,1.75573,0.70216,0.8982,1.19264,0.181997,0.181997,0.181997
41,60014.5,1.75078,0.70274,0.89812,1.19069,0.181093,0.181093,0.181093
42,61474.4,1.7456,0.70338,0.89842,1.18603,0.180169,0.180169,0.180169
43,62934.9,1.743,0.70392,0.89858,1.1837,0.179225,0.179225,0.179225
44,64395.4,1.73635,0.70444,0.8998,1.18001,0.178263,0.178263,0.178263
45,65855.7,1.7332,0.70474,0.90058,1.17694,0.177281,0.177281,0.177281
46,67317.8,1.72859,0.7058,0.9011,1.17424,0.17628,0.17628,0.17628
47,68778.5,1.72458,0.7067,0.90224,1.17071,0.175261,0.175261,0.175261
48,70238.6,1.72079,0.707,0.90234,1.16798,0.174223,0.174223,0.174223
49,71699.4,1.71502,0.70742,0.90204,1.16614,0.173168,0.173168,0.173168
50,73161.3,1.70996,0.71008,0.90218,1.16355,0.172095,0.172095,0.172095
51,74621.3,1.70549,0.7093,0.9027,1.1595,0.171004,0.171004,0.171004
52,76082.2,1.70131,0.70944,0.90248,1.15665,0.169895,0.169895,0.169895
53,77544.3,1.69745,0.71136,0.903,1.15268,0.16877,0.16877,0.16877
54,79006,1.69458,0.71214,0.90342,1.15108,0.167628,0.167628,0.167628
55,80467,1.69045,0.7122,0.90378,1.14843,0.16647,0.16647,0.16647
56,81927.3,1.68287,0.71308,0.90426,1.14568,0.165295,0.165295,0.165295
57,83389.3,1.67995,0.71352,0.90476,1.14279,0.164105,0.164105,0.164105
58,84852.3,1.67508,0.71398,0.90512,1.14002,0.162899,0.162899,0.162899
59,86314,1.66965,0.71488,0.9055,1.1373,0.161678,0.161678,0.161678
60,87774.9,1.6655,0.71452,0.9064,1.13537,0.160442,0.160442,0.160442
61,89236.2,1.65986,0.71542,0.90618,1.13317,0.159191,0.159191,0.159191
62,90697.6,1.65725,0.71606,0.9064,1.12907,0.157926,0.157926,0.157926
63,92158.5,1.6528,0.71742,0.90728,1.12537,0.156646,0.156646,0.156646
64,93620.6,1.64778,0.71772,0.90744,1.12206,0.155353,0.155353,0.155353
65,95081.4,1.64253,0.7192,0.90838,1.11904,0.154047,0.154047,0.154047
66,96543.5,1.63599,0.71892,0.90844,1.11677,0.152727,0.152727,0.152727
67,98003.3,1.63074,0.71936,0.90934,1.11563,0.151395,0.151395,0.151395
68,99464.3,1.62724,0.71952,0.9096,1.11267,0.15005,0.15005,0.15005
69,100925,1.62224,0.72104,0.91022,1.10961,0.148694,0.148694,0.148694
70,102386,1.61668,0.72226,0.9103,1.10746,0.147325,0.147325,0.147325
71,103847,1.61038,0.72222,0.91088,1.10322,0.145945,0.145945,0.145945
72,105308,1.60533,0.72318,0.91184,1.10039,0.144554,0.144554,0.144554
73,106768,1.60179,0.72352,0.91206,1.09799,0.143152,0.143152,0.143152
74,108230,1.59607,0.7252,0.9121,1.09461,0.14174,0.14174,0.14174
75,109690,1.58849,0.7255,0.9118,1.09155,0.140318,0.140318,0.140318
76,111151,1.58412,0.7264,0.91246,1.09012,0.138886,0.138886,0.138886
77,112612,1.57859,0.72608,0.91286,1.08824,0.137444,0.137444,0.137444
78,114073,1.57253,0.7272,0.91292,1.08386,0.135994,0.135994,0.135994
79,115534,1.56676,0.7279,0.9137,1.0802,0.134535,0.134535,0.134535
80,116995,1.55991,0.72796,0.91362,1.07926,0.133068,0.133068,0.133068
81,118456,1.55713,0.72848,0.91368,1.07689,0.131593,0.131593,0.131593
82,119917,1.54784,0.72934,0.91376,1.07453,0.13011,0.13011,0.13011
83,121377,1.54386,0.72904,0.91434,1.07146,0.12862,0.12862,0.12862
84,122837,1.53589,0.72984,0.91428,1.06852,0.127123,0.127123,0.127123
85,124298,1.53144,0.72932,0.91524,1.06594,0.12562,0.12562,0.12562
86,125772,1.52784,0.7307,0.91522,1.0627,0.124111,0.124111,0.124111
87,127238,1.52038,0.73226,0.91626,1.0579,0.122596,0.122596,0.122596
88,128700,1.51453,0.7345,0.91672,1.05246,0.121076,0.121076,0.121076
89,130162,1.50709,0.73452,0.91736,1.05029,0.119551,0.119551,0.119551
90,131623,1.50069,0.7351,0.9174,1.04637,0.118021,0.118021,0.118021
91,133084,1.4968,0.73626,0.91848,1.04429,0.116487,0.116487,0.116487
92,134543,1.48792,0.73644,0.91852,1.04133,0.114949,0.114949,0.114949
93,136004,1.48276,0.73816,0.91858,1.0384,0.113408,0.113408,0.113408
94,137465,1.47422,0.73844,0.9182,1.0352,0.111864,0.111864,0.111864
95,138926,1.46715,0.7395,0.91892,1.03408,0.110317,0.110317,0.110317
96,140387,1.46297,0.73976,0.91932,1.03135,0.108767,0.108767,0.108767
97,141848,1.45343,0.74066,0.92012,1.02623,0.107216,0.107216,0.107216
98,143310,1.44727,0.74208,0.92014,1.02327,0.105664,0.105664,0.105664
99,144770,1.43917,0.7424,0.92116,1.01853,0.10411,0.10411,0.10411
100,146233,1.43234,0.74278,0.92154,1.0158,0.102555,0.102555,0.102555
101,147693,1.42651,0.74248,0.92242,1.01181,0.101,0.101,0.101
102,149158,1.41977,0.74286,0.9228,1.00952,0.099445,0.099445,0.099445
103,150620,1.41256,0.74412,0.9227,1.00518,0.0978903,0.0978903,0.0978903
104,152081,1.40337,0.74488,0.92344,1.00231,0.0963365,0.0963365,0.0963365
105,153542,1.39666,0.7447,0.92408,1.00042,0.0947837,0.0947837,0.0947837
106,155003,1.38924,0.74608,0.92372,0.99749,0.0932325,0.0932325,0.0932325
107,156464,1.38121,0.74722,0.9237,0.99456,0.0916833,0.0916833,0.0916833
108,157925,1.37609,0.74748,0.92414,0.99013,0.0901363,0.0901363,0.0901363
109,159385,1.36679,0.7488,0.9246,0.98724,0.088592,0.088592,0.088592
110,160851,1.35877,0.75046,0.92592,0.98216,0.0870508,0.0870508,0.0870508
111,162311,1.35018,0.75058,0.92696,0.97868,0.085513,0.085513,0.085513
112,163775,1.34365,0.75128,0.9268,0.97594,0.083979,0.083979,0.083979
113,165237,1.33633,0.75216,0.92756,0.97291,0.0824492,0.0824492,0.0824492
114,166699,1.32502,0.75352,0.92776,0.96902,0.0809241,0.0809241,0.0809241
115,168160,1.31677,0.75368,0.92786,0.96542,0.0794038,0.0794038,0.0794038
116,169623,1.30929,0.75528,0.92774,0.96209,0.0778889,0.0778889,0.0778889
117,171083,1.30047,0.7554,0.92892,0.95841,0.0763797,0.0763797,0.0763797
118,172545,1.29449,0.75666,0.9295,0.95498,0.0748766,0.0748766,0.0748766
119,174004,1.28431,0.75694,0.93076,0.95064,0.0733799,0.0733799,0.0733799
120,175465,1.27575,0.75782,0.93066,0.94641,0.07189,0.07189,0.07189
121,176926,1.26632,0.75906,0.93108,0.94146,0.0704073,0.0704073,0.0704073
122,178389,1.25885,0.76028,0.93136,0.93782,0.0689322,0.0689322,0.0689322
123,179850,1.24939,0.76006,0.93202,0.93587,0.0674649,0.0674649,0.0674649
124,181310,1.23866,0.76094,0.93264,0.9311,0.066006,0.066006,0.066006
125,182770,1.2311,0.76242,0.93348,0.926,0.0645557,0.0645557,0.0645557
126,184231,1.22142,0.76402,0.9336,0.92351,0.0631143,0.0631143,0.0631143
127,185692,1.21282,0.76462,0.93376,0.91921,0.0616824,0.0616824,0.0616824
128,187152,1.20419,0.7645,0.9342,0.91738,0.0602601,0.0602601,0.0602601
129,188613,1.19279,0.76534,0.93424,0.91518,0.0588479,0.0588479,0.0588479
130,190074,1.18371,0.7663,0.93434,0.91211,0.057446,0.057446,0.057446
131,191536,1.17293,0.7678,0.93502,0.90909,0.0560549,0.0560549,0.0560549
132,192997,1.16376,0.7675,0.93578,0.90559,0.0546749,0.0546749,0.0546749
133,194459,1.15549,0.76804,0.93658,0.90104,0.0533064,0.0533064,0.0533064
134,195920,1.14361,0.76954,0.93682,0.89856,0.0519496,0.0519496,0.0519496
135,197383,1.13577,0.76972,0.93714,0.8939,0.0506049,0.0506049,0.0506049
136,198844,1.12296,0.77096,0.93756,0.89005,0.0492726,0.0492726,0.0492726
137,200305,1.11397,0.77272,0.9383,0.88565,0.0479531,0.0479531,0.0479531
138,201767,1.10206,0.7734,0.93874,0.88235,0.0466467,0.0466467,0.0466467
139,203226,1.09266,0.77406,0.9391,0.87862,0.0453537,0.0453537,0.0453537
140,204688,1.08086,0.77436,0.93964,0.87479,0.0440745,0.0440745,0.0440745
141,206149,1.0716,0.77522,0.93986,0.87184,0.0428093,0.0428093,0.0428093
142,207609,1.06076,0.7756,0.94008,0.86923,0.0415584,0.0415584,0.0415584
143,209070,1.04941,0.77634,0.9398,0.8667,0.0403222,0.0403222,0.0403222
144,210530,1.03817,0.77832,0.94032,0.86214,0.039101,0.039101,0.039101
145,211991,1.0264,0.77862,0.94072,0.85897,0.037895,0.037895,0.037895
146,213453,1.01383,0.77932,0.94112,0.85792,0.0367046,0.0367046,0.0367046
147,214913,1.00247,0.7805,0.94146,0.85406,0.0355301,0.0355301,0.0355301
148,216375,0.99107,0.7813,0.94132,0.84931,0.0343718,0.0343718,0.0343718
149,217835,0.97925,0.78126,0.94246,0.84446,0.0332298,0.0332298,0.0332298
150,219297,0.96642,0.78302,0.94284,0.84088,0.0321046,0.0321046,0.0321046
151,220758,0.95387,0.7837,0.9429,0.83935,0.0309964,0.0309964,0.0309964
152,222219,0.94198,0.7838,0.94336,0.83556,0.0299055,0.0299055,0.0299055
153,223680,0.9296,0.78404,0.94376,0.83371,0.0288321,0.0288321,0.0288321
154,225141,0.91589,0.78512,0.9443,0.83132,0.0277765,0.0277765,0.0277765
155,226602,0.90486,0.7855,0.94442,0.82879,0.026739,0.026739,0.026739
156,228064,0.88992,0.78596,0.9444,0.82662,0.0257198,0.0257198,0.0257198
157,229526,0.87924,0.78638,0.94474,0.82435,0.0247192,0.0247192,0.0247192
158,230987,0.86441,0.7865,0.94466,0.82262,0.0237374,0.0237374,0.0237374
159,232449,0.85169,0.78702,0.9452,0.81933,0.0227747,0.0227747,0.0227747
160,233911,0.83743,0.78844,0.94608,0.81554,0.0218312,0.0218312,0.0218312
161,235374,0.82458,0.78806,0.94664,0.81259,0.0209073,0.0209073,0.0209073
162,236835,0.80968,0.78868,0.947,0.81012,0.0200032,0.0200032,0.0200032
163,238297,0.79457,0.7898,0.94674,0.81005,0.019119,0.019119,0.019119
164,239759,0.78057,0.78986,0.94676,0.80922,0.0182551,0.0182551,0.0182551
165,241221,0.76724,0.78972,0.94742,0.8082,0.0174115,0.0174115,0.0174115
166,242685,0.75017,0.79084,0.94728,0.80631,0.0165886,0.0165886,0.0165886
167,244146,0.73651,0.79118,0.94744,0.80554,0.0157865,0.0157865,0.0157865
168,245607,0.72054,0.79138,0.94734,0.8043,0.0150055,0.0150055,0.0150055
169,247068,0.70681,0.79126,0.94792,0.80417,0.0142456,0.0142456,0.0142456
170,248518,0.69106,0.791,0.94744,0.80286,0.0135072,0.0135072,0.0135072
171,249958,0.67597,0.79176,0.9476,0.80249,0.0127904,0.0127904,0.0127904
172,251397,0.65907,0.79224,0.94824,0.80207,0.0120953,0.0120953,0.0120953
173,252837,0.64358,0.79284,0.94816,0.80191,0.0114221,0.0114221,0.0114221
174,254278,0.62819,0.79308,0.94864,0.80194,0.0107711,0.0107711,0.0107711
175,255718,0.6122,0.79346,0.9485,0.80137,0.0101423,0.0101423,0.0101423
176,257158,0.59496,0.79356,0.948,0.80233,0.00953593,0.00953593,0.00953593
177,258597,0.57983,0.79418,0.94878,0.80347,0.00895213,0.00895213,0.00895213
178,260037,0.56535,0.7937,0.94834,0.80501,0.00839104,0.00839104,0.00839104
179,261476,0.54664,0.79476,0.94886,0.80586,0.0078528,0.0078528,0.0078528
180,262914,0.53016,0.79312,0.94826,0.80923,0.00733755,0.00733755,0.00733755
181,264353,0.51458,0.79264,0.94814,0.81214,0.0068454,0.0068454,0.0068454
182,265791,0.49924,0.7929,0.94822,0.81396,0.00637649,0.00637649,0.00637649
183,267230,0.48535,0.79306,0.94814,0.81657,0.00593093,0.00593093,0.00593093
184,268668,0.46917,0.79288,0.94796,0.81836,0.00550882,0.00550882,0.00550882
185,270107,0.45368,0.79286,0.94736,0.82179,0.00511027,0.00511027,0.00511027
186,271549,0.4379,0.79314,0.94716,0.82615,0.00473538,0.00473538,0.00473538
187,272997,0.42441,0.7918,0.9469,0.82968,0.00438424,0.00438424,0.00438424
188,274447,0.41242,0.79166,0.94654,0.83337,0.00405694,0.00405694,0.00405694
189,275897,0.39812,0.79102,0.94712,0.83716,0.00375356,0.00375356,0.00375356
190,277346,0.38591,0.79144,0.94646,0.84091,0.00347418,0.00347418,0.00347418
191,278800,0.37225,0.79118,0.94618,0.84409,0.00321885,0.00321885,0.00321885
192,280251,0.36005,0.79116,0.94652,0.84814,0.00298766,0.00298766,0.00298766
193,281701,0.351,0.7895,0.94572,0.85306,0.00278064,0.00278064,0.00278064
194,283151,0.34084,0.7895,0.94572,0.85829,0.00259787,0.00259787,0.00259787
195,284602,0.33312,0.78946,0.94524,0.86218,0.00243937,0.00243937,0.00243937
196,286051,0.3256,0.78868,0.94504,0.86617,0.00230518,0.00230518,0.00230518
197,287499,0.31916,0.78776,0.94498,0.86992,0.00219535,0.00219535,0.00219535
198,288946,0.31372,0.78748,0.9452,0.87395,0.0021099,0.0021099,0.0021099
199,290396,0.30784,0.78684,0.94476,0.87616,0.00204885,0.00204885,0.00204885
200,291846,0.30411,0.78738,0.94494,0.88012,0.00201221,0.00201221,0.00201221
